date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:20:37	57925/57925	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:35%20GMT	https://mogihomnay.com/amp/giai-ma-giac-mo/giai-ma-giac-mo-thay-tien-danh-so-may-may-man-nhat.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/amp/giai-ma-giac-mo/giai-ma-giac-mo-thay-tien-danh-so-may-may-man-nhat.html	(from https://mogihomnay.com/giai-ma-giac-mo/giai-ma-giac-mo-thay-tien-danh-so-may-may-man-nhat.html)
23:20:45	46478/46478	---M--	200	added ('OK')	image/jpeg	etag:%225dbff41a-b58e%22	http://admin.mogihomnay.com/uploads/%20Chiem-bao-thay-tien-danh-con-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/admin.mogihomnay.com/uploads/%20Chiem-bao-thay-tien-danh-con-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/giai-ma-giac-mo-thay-tien-danh-so-may-may-man-nhat.html)
23:20:47	100040/100040	---M--	200	added ('OK')	image/jpeg	etag:%225e1d7d06-186c8%22	http://admin.mogihomnay.com/uploads/Nam-mo-thay-ran-ho-mang-danh-con-gi.jpg	C:/xampp/htdocs/gmgm/gmgm/admin.mogihomnay.com/uploads/Nam-mo-thay-ran-ho-mang-danh-con-gi.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/mo-thay-ran-ho-mang-danh-con-gi-diem-bao-giac-mo.html)
23:20:47	76099/76099	---M--	200	added ('OK')	image/jpeg	etag:%225dbff40b-12943%22	http://admin.mogihomnay.com/uploads/%20%20Y-nghia-va-diem-bao-giac-mo-thay-tien.jpg	C:/xampp/htdocs/gmgm/gmgm/admin.mogihomnay.com/uploads/%20%20Y-nghia-va-diem-bao-giac-mo-thay-tien.jpg	(from https://mogihomnay.com/giai-ma-giac-mo/giai-ma-giac-mo-thay-tien-danh-so-may-may-man-nhat.html)
23:20:48	62618/62618	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:46%20GMT	https://mogihomnay.com/6	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/6.html	(from https://mogihomnay.com/5)
23:20:51	51671/51671	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:50%20GMT	https://mogihomnay.com/giai-ma-giac-mo/5	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/5.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:52	873334/873334	---M--	200	added ('OK')	image/png	etag:%225dbff3be-d5376%22	https://mogihomnay.com/images/2019/11/04/sV/Nam-mo-thay-tie.png	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/images/2019/11/04/sV/Nam-mo-thay-tie.png	(from https://mogihomnay.com/giai-ma-giac-mo/giai-ma-giac-mo-thay-tien-danh-so-may-may-man-nhat.html)
23:20:52	43534/43534	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:51%20GMT	https://mogihomnay.com/giai-ma-giac-mo/mo-thay-con-ruoi-danh-de-so-may-nam-mo-thay-ruoi-la-diem-bao-gi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/mo-thay-con-ruoi-danh-de-so-may-nam-mo-thay-ruoi-la-diem-bao-gi.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:53	47109/47109	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:52%20GMT	https://mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-con-vet-la-diem-bao-gi-danh-de-so-may.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/nam-mo-thay-con-vet-la-diem-bao-gi-danh-de-so-may.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:54	49476/49476	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:53%20GMT	https://mogihomnay.com/giai-ma-giac-mo/mo-thay-o-to-danh-con-gi-giai-ma-giac-mo-thay-lai-xe-o-to-xe-hoi.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/mo-thay-o-to-danh-con-gi-giai-ma-giac-mo-thay-lai-xe-o-to-xe-hoi.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
23:20:54	47337/47337	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2016:20:54%20GMT	https://mogihomnay.com/giai-ma-giac-mo/con-soc-la-so-may-mo-thay-soc-la-diem-bao-tot-hay-xau.html	C:/xampp/htdocs/gmgm/gmgm/mogihomnay.com/giai-ma-giac-mo/con-soc-la-so-may-mo-thay-soc-la-diem-bao-tot-hay-xau.html	(from https://mogihomnay.com/giai-ma-giac-mo/4)
